Plant_ID,Species,Recorder,Collection_Date,Flower_Count,Flower_1_g,Flower_2_g,Flower_3_g,Flower_4_g,Flower_5_g,Flower_6_g,Flower_7_g,Flower_8_g,Flower_9_g,Flower_10_g,Veg_Mass,NOTES,
F6.BRODIA.1,BRODIA,AT,6/11/23,974,0.0052,0.0044,0.0056,0.0116,0.0058,0.0162,0.0059,0.0115,0.0142,0.0064,6.31,,
F7.BRODIA.1,BRODIA,MR,8/2/23,702,0.0046,0.006,0.0138,0.0086,0.0083,0.0065,0.0095,0.0118,0.0062,0.0098,4.55,,
F8.BRODIA.1,BRODIA,AT,8/2/23,1399,0.0037,0.0029,0.0074,0.0101,0.0048,0.0039,0.0032,0.01,0.0016,0.0074,7.95,,
G1.BRODIA.1,BRODIA,MR,5/23/23,172,,,,,,,,,,,2.34,no full flowers,
G2.BRODIA.1,BRODIA,SS,5/22/23,1029,0.0027,0.0078,0.0042,0.0032,0.0059,0.0072,0.0082,0.003,0.00438,0.0031,8.61,,
G3.BRODIA.1,BRODIA,SS,6/11/23,1018,0.0056,0.0048,0.0119,0.00945,0.0078,0.0064,0.0085,0.0151,0.009,0.0078,6.87,,
G4.BRODIA.1,BRODIA,JBL,8/2/23,1446,0.004371429,0.004075,0.0075,0.006633333,0.0052,0.00775,0.00324,0.0114,0.003957143,0.00695,6.39,,
G5.BRODIA.1,BRODIA,LT ,5/23/23,575,0.008,0.0111,0.0103,0.0092,0.0106,0.0108,0.0101,0.0089,0.0104,0.0049,6.73,,
G6.BRODIA.1,BRODIA,MF,8/2/23,1117,0.0059,0.0078,0.0065,0.0036,0.008,0.008,0.0047,0.0076,0.0076,0.0082,7.11,,
G7.BRODIA.1,BRODIA,LT ,8/2/23,1550,0.0067,0.0048,0.0087,0.0041,0.0066,0.0066,0.0076,0.0058,0.0055,0.0057,17.21,,
G8.BRODIA.1,BRODIA,JB,5/23/23,230,0.0051,0.00362,0.0025,0.00515,0.0045,0.003333333,0.0011,0.00302,0.003733333,0.005733333,1.59,,
H1.BRODIA.1,BRODIA,MH,6/11/23,1580,0.0045,0.0064,0.0059,0.0035,0.0073,0.0105,0.0046,0.0044,0.0059,0.0049,12.1,"bag for flowers had lots of small holes, some flowers may be missing",
H2.BRODIA.1,BRODIA,AC,5/23/23,696,0.0067,0.0028,0.0049,0.0077,0.0065,0.0071,0.0067,0.003,0.0047,0.0075,8.06,,
H3.BRODIA.1,BRODIA,MH,8/2/23,973,0.0041,0.0076,0.002,0.0076,0.0059,0.0032,0.0058,0.0068,0.0098,0.0072,5.61,,
H4.BRODIA.1,BRODIA,LT ,5/23/23,950,0.0053,0.0048,0.0042,0.0046,0.0049,0.0046,0.0046,0.0034,0.0033,0.003,8.9,,
H5.BRODIA.1,BRODIA,AT,5/23/23,355,0.0098,0.0048,0.0077,0.004,0.0046,0.0079,0.0058,0.0082,0.0055,0.0074,5.11,,
H6.BRODIA.1,BRODIA,LT ,5/23/23,1339,0.0086,0.0075,0.0076,0.0074,0.0085,0.0075,0.0069,0.0065,0.0085,0.0078,15.9,,
H7.BRODIA.1,BRODIA,MF,5/23/23,308,0.0029,0.0036,0.0038,0.0056,0.0046,0.0031,0.0036,0.0036,0.0041,0.0047,3.52,,
H8.BRODIA.1,BRODIA,MR,8/2/23,1143,0.0059,0.0067,0.0068,0.0065,0.0046,0.0128,0.0035,0.0059,0.005,0.0048,5.6,,
I1.BRODIA.1,BRODIA,,,,,,,,,,,,,,,,
I2.BRODIA.1,BRODIA,LT/JB,6/11/23,1166,0.0026,0.0052,0.0106,0.0031,0.00504,0.01115,0.003325,0.0137,0.004633333,0.008,9.43,,
I3.BRODIA.1,BRODIA,AS/MF,8/3/23,2130,0.0284,0.0377,0.019,0.0382,0.0225,0.0235,0.0203,0.0257,0.0223,0.0325,9.67,,
I4.BRODIA.1,BRODIA,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not found 5/15/23,
I5.BRODIA.1,BRODIA,AT,5/23/23,2540,0.0267,0.0264,0.0167,0.0204,0.0276,0.0214,0.0386,0.0231,0.0142,0.0091,26.98,,
I6.BRODIA.1,BRODIA,MR,8/3/23,1244,0.0055,0.0053,0.0049,0.0054,0.007,0.0058,0.0082,0.0043,0.0057,0.0067,6.29,,
I7.BRODIA.1,BRODIA,MR,5/23/23,1075,,,,,,,,,,,8.49,no full flowers,
I8.BRODIA.1,BRODIA,AS,6/11/23,2276,0.0172,0.0165,0.0204,0.0321,0.0172,0.0168,0.0182,0.0268,0.0203,0.0159,4.53,,
J1.BRODIA.1,BRODIA,SS,8/3/23,228,0.0084,0.005,0.0046,0.0053,0.0028,0.0092,0.0066,0.0107,0.0127,0.0103,3.03,,
J1.BRODIA.1,BRODIA,AT,8/3/23,569,0.0033,0.0035,0.0038,0.0095,0.0021,0.0063,0.0031,0.0036,0.0091,0.0062,4.01,duplicate of J1 ,
J2.BRODIA.1,BRODIA,AS,5/23/23,685,0.0212,0.0231,0.0228,0.0287,0.0147,0.0304,0.0288,0.0294,0.0237,0.0202,,still to be found,
J3.BRODIA.1,BRODIA,OH,5/17/23,441,0.0083,0.0062,0.0044,0.0043,0.004,0.0087,0.0037,0.0044,0.0054,0.0043,4.84,"not found 5/17/23, flowers collected in separate bag on 5/23/23",
J4.BRODIA.1,BRODIA,LT,8/3/23,677,0.0108,0.0045,0.0139,0.0113,0.0101,0.0108,0.0084,0.0136,0.0085,0.0101,4.08,,
J5.BRODIA.1,BRODIA,AT,NA,618,0.0067,0.0059,0.0046,0.0062,0.0061,0.0049,0.0072,0.0103,0.0031,0.0026,0.21,,
J6.BRODIA.1,BRODIA,AT,8/3/23,905,0.0076,0.0088,0.0097,0.0043,0.0107,0.0105,0.0111,0.0054,0.0016,0.0023,14.98,,
J7.BRODIA.1,BRODIA,MF,5/23/23,319,0.0056,0.0092,0.0028,0.0095,0.002,0.0111,0.011,0.0084,0.0065,0.0138,2.65,,
J8.BRODIA.1,BRODIA,AS,5/23/23,781,0.0223,0.0251,0.0254,0.0299,0.0228,0.0298,0.0314,0.0264,0.0349,0.0291,7.21,,
A1.BROHOR.1,BROHOR,AT,6/12/23,971,0.0027,0.0012,0.0029,0.003,0.0028,0.0032,0.0033,0.0031,0.0038,0.0051,3.59,,
A3.BROHOR.1,BROHOR,NJ,5/16/23,496,0.001,0.0017,0.0009,0.0009,0.001,0.0014,0.0009,0.0007,0.0008,0.0007,1.66,,
A5.BROHOR.1,BROHOR,AC,5/16/23,226,0.002,0.0013,0.0016,0.0011,0.0011,0.0015,0.0015,0.0012,0.0009,0.0007,0.53,,
A6.BROHOR.1,BROHOR,MR,5/16/23,624,0.0019,0.0015,0.0013,0.0021,0.0005,0.0015,0.0024,0.002,0.0018,0.0019,1.78,,
A7.BROHOR.1,BROHOR,MR,5/16/23,1282,0.0014,0.0018,0.002,0.0019,0.002,0.0016,0.0021,0.0015,0.0015,0.0021,2.2,,
A8.BROHOR.1,BROHOR,AC,5/16/23,1057,0.0018,0.0021,0.002,0.0015,0.002,0.0013,0.0017,0.0019,0.0008,0.0013,2.9,,
B1.BROHOR.1,BROHOR,MR,5/16/23,611,0.0022,0.0023,0.0019,0.0018,0.0015,0.002,0.0022,0.0022,0.0023,0.0024,2.47,,
B2.BROHOR.1,BROHOR,AS,5/16/23,4915,0.0013,0.0015,0.0025,0.0021,0.0019,0.0018,0.0022,0.0027,0.0023,0.0019,15.12,,
B3.BROHOR.1,BROHOR,MH,5/17/23,93,0.0011,0.0009,0.0006,0.0009,0.0013,0.001,0.0011,0.0009,0.0012,0.001,0.21,,
B4.BROHOR.1,BROHOR,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not found 5/23/23,
B5.BROHOR.1,BROHOR,MR,5/23/23,224,0.0009,0.0007,0.0006,0.0013,0.0005,0.0015,0.0013,0.0015,0.0009,0.0017,0.48,,
B6.BROHOR.1,BROHOR,MR,5/17/23,2646,0.0022,0.002,0.0021,0.0024,0.0015,0.0023,0.0023,0.0015,0.0017,0.0016,5.73,,
B7.BROHOR.1,BROHOR,MH,7/17/23,394,0.0023,0.0023,0.0019,0.0022,0.002,0.0021,0.0017,0.0017,0.0018,0.0019,1.97,,
C1.BROHOR.1,BROHOR,JBL,5/17/23,501,,,,,,,,,,,1.82,no green flowers,
C2.BROHOR.1,BROHOR,MR,5/23/23,178,0.0007,0.0003,0.0002,0.0004,0.0006,0.0004,0.0003,0.0004,0.0003,0.0006,0.3,,
C3.BROHOR.1,BROHOR,SS,5/17/23,435,0.001,0.0009,0.0014,0.001,0.0015,0.0014,0.0009,0.0011,0.0015,0.0011,1.36,,
C4.BROHOR.1,BROHOR,NJ,5/17/23,510,0.001,0.0011,0.0007,0.0009,0.0008,0.0008,0.0011,0.0009,0.0011,0.0011,1.86,,
C5.BROHOR.1,BROHOR,MR,5/17/23,1104,0.0018,0.0017,0.002,0.0018,0.0014,0.0019,0.0015,0.0019,0.0017,0.0016,2.85,,
C8.BROHOR.1,BROHOR,MR,5/23/23,954,0.002,0.0014,0.0017,0.0014,0.0013,0.0014,0.0015,0.0017,0.0019,0.0016,3.89,,
D1.BROHOR.1,BROHOR,AS,5/24/23,1113,0.0014,0.0014,0.0013,0.0011,0.0015,0.001,0.0007,0.001,0.0016,0.0007,4.63,,
D2.BROHOR.1,BROHOR,LT,5/17/23,351,0.0008,0.0012,0.0015,0.0012,0.0012,0.0011,0.0012,0.0015,0.0011,0.0007,1.42,,
D4.BROHOR.1,BROHOR,LT,5/17/23,1279,0.0014,0.0014,0.0013,0.0012,0.0012,0.0018,0.0015,0.0016,0.0014,0.0013,3.92,(last sample weighed was left in weigh boat. it also had two awns in it)-AS,
D6.BROHOR.1,BROHOR,OH/AS,5/17/23,1145,0.006,0.0013,0.0016,0.0008,0.001,0.0014,0.0011,0.0009,0.0007,0.0009,3.01,,
D7.BROHOR.1,BROHOR,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not found 5/17/23,
D8.BROHOR.1,BROHOR,AS,5/17/23,708,0.0008,0.0014,0.0011,0.0012,0.0015,0.002,0.0011,0.0011,0.0018,0.0013,1.19,,
E1.BROHOR.1,BROHOR,MH,5/24/23,2278,0.001,0.0012,0.0014,0.001,0.0008,0.0007,0.0016,0.0013,0.0009,0.0009,9.36,,
E3.BROHOR.1,BROHOR,CC/MR,5/24/23,902,0.0016,0.0006,0.001,0.0013,0.0015,0.0011,0.0012,0.0012,0.0014,0.0011,8.84,,
E5.BROHOR.1,BROHOR,AT,5/17/23,515,0.0011,0.0007,0.0007,0.0008,0.0006,0.0021,0.0012,0.0006,0.0009,0.001,1.43,,
E6.BROHOR.1,BROHOR,JBL,6/12/23,2541,0.001075,0.0011625,0.0008,0.00105,0.00095,0.00085,0.001016667,0.0009,0.00085,0.0006,5.17,,
E7.BROHOR.1,BROHOR,AS/NJ,5/17/23,1117,0.0008,0.0012,0.0009,0.01,0.0003,0.0006,0.0009,0.0001,0.0005,0.0001,2.75,,
E8.BROHOR.1,BROHOR,MR,5/17/23,170,0.0019,0.0022,0.0021,0.0019,0.0012,0.0018,0.0012,0.0012,0.0014,0.002,0.58,,
F1.BROHOR.1,BROHOR,AS,NA,896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,"no green flowers, 2 dates on envelope: 6/12/23 and 8/2/23",
F3.BROHOR.1,BROHOR,MR,5/16/23,225,0.0021,0.0021,0.0019,0.001,0.0022,0.0015,0.0015,0.0018,0.0018,0.0021,0.96,,
F4.BROHOR.1,BROHOR,AC,5/16/23,1574,0.0014,0.0014,0.0009,0.0013,0.0012,0.0006,0.0011,0.0012,0.0011,0.001,4.21,,
F5.BROHOR.1,BROHOR,MH,6/12/23,333,0.0016,0.0016,0.0018,0.0016,0.0015,0.002,0.0018,0.002,0.0018,0.0017,0.03,"bag labeled as ""not found 06/12/23""",
F6.BROHOR.1,BROHOR,MR,5/16/23,347,0.0017,0.0021,0.0022,0.0014,0.0014,0.0018,0.0019,0.0018,0.0016,0.0019,0.67,,
F8.BROHOR.1,BROHOR,LT,NA,1049,0.001,0.0011,0.001,0.001,0.0024,0.0006,0.0013,0.0011,0.001,0.0008,1.9,,
G1.BROHOR.1,BROHOR,CC,5/17/23,132,0.0005,0.0008,0.0013,0.0017,0.0014,0.0006,0.0008,0.0011,0.0013,0.0008,1.9,,
G2.BROHOR.1,BROHOR,AS,5/17/23,890,0.0011,0.0015,0.0011,0.0015,0.0021,0.0015,0.002,0.0015,0.0015,0.0019,2.45,,
G3.BROHOR.1,BROHOR,CC,5/17/23,784,0.0019,0.0019,0.0019,0.0015,0.0006,0.0025,0.0016,0.0017,0.0025,0.0033,1.3,,
G5.BROHOR.1,BROHOR,,5/17/23,596,0.0012,0.0009,0.0009,0.0008,0.0009,0.0011,0.0011,0.001,0.0004,0.0002,1.77,,
G6.BROHOR.1,BROHOR,AC,5/24/23,866,0.0012,0.001,0.0012,0.0014,0.0011,0.0011,0.001,0.0013,0.001,0.0012,2.52,,
G7.BROHOR.1,BROHOR,NJ,5/17/23,538,0.001,0.001,0.0012,0.0008,0.0009,0.012,0.0013,0.0012,0.0011,0.001,1.43,,
G8.BROHOR.1,BROHOR,MR,5/17/23,340,0.0003,0.0008,0.0003,0.0001,0.0001,0.0002,0.0008,0.0001,0.0001,0.0001,1.12,,
H1.BROHOR.1,BROHOR,MR,5/17/23,1132,0.0016,0.0017,0.0018,,,,,,,,1.21,not enough full flowers,
H2.BROHOR.1,BROHOR,MR,NA,415,0.0016,0.0019,0.0013,0.0021,0.0019,0.0021,0.0017,0.002,0.0018,0.0022,1.61,,
H4.BROHOR.1,BROHOR,MR,5/17/23,643,0.0017,0.0016,0.0016,0.0017,0.0018,0.0016,0.002,0.0018,0.0016,0.0021,1.81,,
H5.BROHOR.1,BROHOR,AC,5/24/23,466,0.0021,0.0017,0.0023,0.0019,0.0019,0.0019,0.0019,0.0017,0.0014,0.0015,1.84,,
H6.BROHOR.1,BROHOR,JBL,5/24/23,633,0.0012,0.0005,0.00116,0.000633333,0.0002,0.000875,0.001266667,0.00125,0.000433333,0.000533333,2.82,,
H7.BROHOR.1,BROHOR,AT,5/17/23,358,0.0019,0.0008,0.0013,0.0018,0.0007,0.0018,0.0012,0.0015,0.0011,0.0012,0.99,,
H8.BROHOR.1,BROHOR,MR,5/17/23,2430,0.0012,0.001,0.0017,0.0019,0.0013,0.0018,0.0017,0.0015,0.0011,0.0015,3.16,,
I1.BROHOR.1,BROHOR,MR,5/17/23,1045,0.0021,0.002,0.0011,0.0019,0.0014,0.0015,0.0012,0.0021,0.0024,0.0016,2.54,,
I2.BROHOR.1,BROHOR,AC,5/17/23,136,,,,,,,,,,,0.36,No green flowers found,
I4.BROHOR.1,BROHOR,LT,5/17/23,1240,0.0009,0.0018,0.0013,0.0016,0.0017,0.0015,0.0022,0.0011,0.0013,0.0021,6.28,,
I5.BROHOR.1,BROHOR,SS,5/17/23,772,0.0011,0.002,0.001,0.0016,0.0009,0.0017,0.0012,0.0013,0.0011,0.0015,1.88,,
I6.BROHOR.1,BROHOR,LT,5/24/23,2882,0.0005,0.0004,0.001,0.0008,0.0011,0.0012,0.0009,0.0007,0.0009,0.0007,9.96,,
I7.BROHOR.1,BROHOR,JBL,5/17/23,467,,,,,,,,,,,1.43,no green fls,
I8.BROHOR.1,BROHOR,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not found 5/17/23,
J1.BROHOR.1,BROHOR,MR,5/17/23,348,0.0015,0.0025,0.002,0.0015,0.0027,0.0022,0.0025,0.0025,0.0024,0.0018,1.07,,
J2.BROHOR.1,BROHOR,AS,5/17/23,242,0.0019,0.0013,0.0018,0.0018,0.0019,0.0021,0.0021,0.0016,0.0023,0.0021,0.94,,
J3.BROHOR.1,BROHOR,JBL,5/17/23,305,,,,,,,,,,,1.21,no green fls,
J5.BROHOR.1,BROHOR,AS,5/17/23,561,0.0007,0.0019,0.0018,0.0015,0.0017,0.0014,0.0015,0.0022,0.0017,0.0016,4.6,,
J6.BROHOR.1,BROHOR,MH,5/17/23,687,0.002,0.0023,0.0016,0.0017,0.002,0.0018,0.0024,0.0018,0.0026,0.0027,2.4,,
J8.BROHOR.1,BROHOR,MF,5/17/23,805,0.0012,0.0021,0.0027,0.0025,0.0021,0.0022,0.0026,0.002,0.0026,0.0011,1.69,,
A2.BROMAD.1,BROMAD,AS,5/17/23,108,0.0011,0.0009,0.0014,0.0012,0.001,0.0011,0.0008,0.0011,0.0008,0.0009,0.06,,
A4.BROMAD.1,BROMAD,LT,5/17/23,812,0.0013,0.0011,0.0012,0.0012,0.0013,0.0011,0.0012,0.0011,0.0005,0.0012,0.52,,
A5.BROMAD.1,BROMAD,AT,5/17/23,170,0.0005,0.0007,0.0003,0.0005,0.0006,0.0011,0.0008,0.0008,0.0003,0.0006,0.23,,
A6.BROMAD.1,BROMAD,,,,,,,,,,,,,,,,
A7.BROMAD.1,BROMAD,AS/MH,5/17/23,751,0.0003,0.0004,0.0015,0.0013,0.0012,0.0012,0.0013,0.0017,0.0005,0.0004,0.59,2 samples combined,
A8.BROMAD.1,BROMAD,AT,5/17/23,188,0.0005,0.0021,0.0002,0.003,0.0002,0.0021,0.0001,0.0006,0.0009,0.0026,0.16,,
B2.BROMAD.1,BROMAD,SS,5/17/23,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no green fls,
B3.BROMAD.1,BROMAD,JBL,5/17/23,1150,0.001,0.0012,0.0006,0.0013,0.0009,0.0014,0.0017,0.0012,0.0009,0.0015,3.39,,
B5.BROMAD.1,BROMAD,,,,,,,,,,,,,,,,
B6.BROMAD.1,BROMAD,SS,5/17/23,1046,0.0017,0.0012,0.0014,0.0016,0.0006,0.0012,0.0008,0.0009,0.0024,0.0011,1.55,,
B8.BROMAD.1,BROMAD,MF,5/17/23,642,0.0012,0.0016,0.0019,0.0012,0.0006,0.001,0.0015,0.0014,0.0012,0.0009,0.79,,
C1.BROMAD.1,BROMAD,AC,5/17/23,1070,0.0007,0.0007,0.0011,0.0011,0.0006,0.0007,0.0002,0.0008,0.0013,0.0011,1.45,,
C2.BROMAD.1,BROMAD,LT,5/17/23,126,0.0011,0.0012,0.0015,0.0012,0.0014,0.0011,0.0015,0.0012,0.0011,0.0009,0.27,,
C6.BROMAD.1,BROMAD,LT,5/17/23,700,0.0015,0.0009,0.0008,0.0009,0.0015,0.0007,0.0017,0.0016,0.0014,0.0012,0.52,,
C7.BROMAD.1,BROMAD,MF,5/17/23,716,0.001,0.0014,0.0006,0.0017,0.0006,0.0007,0.0006,0.0012,0.0015,0.0011,0.61,,
D3.BROMAD.1,BROMAD,MR,5/17/23,466,0.0025,0.0011,0.0023,0.0026,0.0028,0.0026,0.0028,0.0027,0.0023,0.0024,0.52,,
D4.BROMAD.1,BROMAD,AS,5/17/23,584,0.0015,0.0004,0.0019,0.0014,0.001,0.0012,0.0016,0.0021,0.0005,0.0012,0.43,,
D5.BROMAD.1,BROMAD,OH,5/17/23,148,0.0006,0.0004,0.0012,0.0011,0.0012,0.001,0.001,0.0013,0.0012,0.0007,0.29,,
D7.BROMAD.1,BROMAD,AS,5/17/23,275,0.0014,0.0011,0.0012,0.0008,0.0005,0.0014,0.0016,0.0014,0.0007,0.0012,0.29,,
D8.BROMAD.1,BROMAD,JBL,5/17/23,423,0.00095,0.002366667,0.00205,0.0021,0.000866667,0.0009,0.00095,0.0006,0.0011,0.00125,0.37,,
E2.BROMAD.1,BROMAD,JBL,5/17/23,1286,0.002,0.000916667,0.000833333,0.000871429,0.0013,0.0011,0.000971429,0.0014,0.00052,0.000888,1.48,,
E4.BROMAD.1,BROMAD,OH,5/17/23,733,0.001,0.0006,0.0011,0.0008,0.0006,0.0012,0.0009,0.0017,0.0008,0.0013,0.92,,
E5.BROMAD.1,BROMAD,AT,5/17/23,1481,0.0007,0.0007,0.0016,0.0004,0.0006,0.0008,0.0003,0.0019,0.0004,0.0004,1.12,,
E6.BROMAD.1,BROMAD,JBL,5/17/23,312,0.0017,0.002033333,0.0021,0.0025,0.00215,0.002,0.0003,0.0024,0.00195,0.0002,0.26,,
E7.BROMAD.1,BROMAD,MR,5/17/23,108,0.0013,0.0011,0.0008,0.0007,0.0008,0.001,0.0005,0.0009,0.0006,0.0008,0.1,,
F2.BROMAD.1,BROMAD,MH,5/17/23,278,0.0012,0.0014,0.0013,0.0012,0.0012,0.001,0.0012,0.0013,0.0011,0.007,0.24, ,
F4.BROMAD.1,BROMAD,MR,5/17/23,1159,0.0017,0.0009,0.0015,0.0017,0.002,0.0022,0.0018,0.0016,0.0022,0.0015,0.83,,
F5.BROMAD.1,BROMAD,AS,5/17/23,925,0.0005,0.0014,0.0005,0.0013,0.0002,0.0022,0.0005,0.0009,0.0016,0.0009,0.61,,
F6.BROMAD.1,BROMAD,MF,5/17/23,466,0.0006,0.0007,0.0007,0.0001,0.0002,0.0002,0.0004,0.0001,0.0001,0.0005,0.21,,
F7.BROMAD.1,BROMAD,MR,5/17/23,513,0.0005,0.0008,0.001,0.0011,0.0009,0.0006,0.0011,0.0009,0.0009,0.001,0.84,,
G2.BROMAD.1,BROMAD,AS,5/17/23,227,0.0019,0.0002,0.0002,0.0017,0.0003,0.0019,0.0016,0.0019,0.0016,0.0017,0.1,,
G3.BROMAD.1,BROMAD,SS,5/17/23,407,0.0007,0.0016,0.0021,0.0011,0.0022,0.0022,0.0012,0.0016,0.0009,0.0006,0.46,,
G4.BROMAD.1,BROMAD,MH,5/17/23,151,0.0005,0.0007,0.0004,0.0004,0.0004,0.0016,0.0015,0.0004,0.0004,0.001,0.11,,
G5.BROMAD.1,BROMAD,LT,5/17/23,161,0.0012,0.0007,0.0003,0.0006,0.0006,0.0003,0.0008,0.0002,0.001,0.0007,0.2,,
H1.BROMAD.1,BROMAD,AS,5/17/23,176,0.0014,0.0011,0.0013,0.0018,0.0013,0.0015,0.0011,0.001,0.0013,0.0014,0.11,,
H3.BROMAD.1,BROMAD,AC,5/17/23,229,0.0006,0.0009,0.0009,0.001,0.0012,0.0013,0.0014,0.0013,0.0012,0.001,0.29,,
H4.BROMAD.1,BROMAD,AS,5/17/23,306,0.0006,0.0002,0.0007,0.0023,0.0005,0.0023,0.0004,0.0021,0.0023,0.0006,0.25,,
H7.BROMAD.1,BROMAD,MH,5/17/23,263,0.0013,0.002,0.0018,0.0009,0.0021,0.0023,0.0021,0.0012,0.0011,0.0023,0.27,,
H8.BROMAD.1,BROMAD,AS,5/17/23,863,0.0002,0.0003,0.0007,0.0029,0.0012,0.0005,0.0008,0.0012,0.0011,0.0014,0.54,,
I2.BROMAD.1,BROMAD,LT,5/17/23,1021,0.0011,0.0005,0.0009,0.001,0.001,0.0008,0.0009,0.0007,0.0006,0.0009,0.93,,
I3.BROMAD.1,BROMAD,MF,5/17/23,1840,0.0009,0.0005,0.001,0.0004,0.0008,0.0011,0.0006,0.0007,0.0003,0.001,1.36,,
I7.BROMAD.1,BROMAD,MH,5/17/23,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,no green flowers,
J3.BROMAD.1,BROMAD,MR,5/17/23,421,0.0022,0.0009,0.0026,0.0026,0.0012,0.0021,0.0026,0.0025,0.002,0.0024,0.58,,
J4.BROMAD.1,BROMAD,MH,5/17/23,154,0.0007,0.0009,0.0012,0.0011,0.0011,0.0009,0.0007,0.001,0.0007,0.0009,0.07,,
J5.BROMAD.1,BROMAD,AS,5/17/23,356,0.0017,0.0012,0.0013,0.0012,0.0012,0.0016,0.0004,0.0016,0.0005,0.0007,0.32,,
J6.BROMAD.1,BROMAD,MR,5/17/23,796,,,,,,,,,,,0.59,no green flowers,
J7.BROMAD.1,BROMAD,AS,5/17/24,2930,0.0011,0.0011,0.0016,0.0015,0.0019,0.0017,0.0012,0.0006,0.0006,0.0011,2.3,,
J8.BROMAD.1,BROMAD,JBL,5/17/23,522,0.0012,0.0005,0.00094,0.0009,0.00065,0.001025,0.0011,0.0007,0.0006,0.0006,0.42,,
A6.CALMEN.1,CALMEN,,,,,,,,,,,,,,,,
A7.CALMEN.1,CALMEN,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23,
B3.CALMEN.1,CALMEN,MR,5/17/23,7,,,,,,,,,,,0.07,no full flowers,
B6.CALMEN.1,CALMEN,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23,
C2.CALMEN.1,CALMEN,MR,4/28/23,3,,,,,,,,,,,0.0026,no full flowers,
D7.CALMEN.1,CALMEN,,,,,,,,,,,,,,,,
D8.CALMEN.1,CALMEN,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"weed, wrong id",
E5.CALMEN.1,CALMEN,MR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sacraficed 4/19/23,
E6.CALMEN.1,CALMEN,MR,4/29/23,8,,,,,,,,,,,0.08,no full flowers,
F6.CALMEN.1,CALMEN,,,,,,,,,,,,,,,,
G3.CALMEN..1,CALMEN,,,,,,,,,,,,,,,,
H1.CALMEN.1,CALMEN,,,,,,,,,,,,,,,,
H8.CALMEN.1,CALMEN,,,,,,,,,,,,,,,,
I2.CALMEN.1,CALMEN,MR,5/11/23,186,0.0029,0.0019,0.0013,0.0027,0.0021,0.0027,0.0036,0.0018,0.0037,0.0035,1.2,,
J5.CALMEN.1,CALMEN,,,,,,,,,,,,,,,,
J8.CALMEN.1,CALMEN,MR,5/11/23,181,0.0106,0.0065,0.009,0.0136,0.0114,0.0107,0.0041,0.0035,0.0075,0.0046,3.19,,
A2.CAUCOU.1,CAUCOU,LS,4/21/23,2,0.0068,0.0058,,,,,,,,,0.1836,"struggling 4/13/23, dead 4/21/23",
A4.CAUCOU.1,CAUCOU,MH,5/11/23,183,0.0088,0.0092,0.0078,0.0059,0.008,0.0073,0.0061,0.0082,0.0091,0.0094,7.73,,
B8.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
C6.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
C7.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
D3.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
D5.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
E2.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
E4.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
F2.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
F7.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
G4.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
H3.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
I3.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
J4.CAUCOU.1,CAUCOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
